ID,Title,Created By,Created On,Estimate,Forecast,Forecast,Milestone,Preconditions,Priority,References,Section,Section Depth,Section Description,Steps,Steps Separated,Steps Separated (Expected Result),Steps Separated (Step),Suite,Suite ID,Type,Updated By,Updated On
C30455106,TC08 -  Set phone to Spanish,Marco Osuna,4/13/2023 2:45 PM,,,,,,2 - Medium Priority,,MLBAPP/Welcome Screen,0,,,"1. Set phone to spanish then open MLBAPP.
Expected Result:
Welcome screen should be displayed. Page should be translated.",1. Welcome screen should be displayed. Page should be translated.,1. Set phone to spanish then open MLBAPP.,Master,S579322,Manual,Marco Osuna,4/13/2023 2:45 PM
C30536560,TC01 - Preview & tickets,Marco Osuna,5/8/2023 6:44 PM,,Elements should be selectable and announced.,,,,2 - Medium Priority,,MLBAPP/accessibility,0,,"Go to the App.

Turn on VoiceOver

From Team Tab navigate to the ""Preview"" and ""Tickets"" in mini schedule when Game is in Pre mode. ",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 6:45 PM
C30536563,TC02 - Scores navigation,Marco Osuna,5/8/2023 6:49 PM,,"The on-screen data should remain consistent, and VoiceOver should read it out correctly.",,,,2 - Medium Priority,MLBAPP-553,MLBAPP/accessibility,0,,"iOS MLB App v16.1.1

Enable VoiceOver

Scores tab

Swipe to move to the next on-screen object",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 6:49 PM
C30536566,TC03 - Team page headings,Marco Osuna,5/8/2023 6:53 PM,,Element should be announced.,,,,2 - Medium Priority,MLBAPP-579,MLBAPP/accessibility,0,,"Launch the app with TalkBack.

Set the granularity to headings.

Open Team Page

Navigate to the ""Video"" text.

Notice that the text is skipped when. navigating through headings.",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 6:53 PM
C30536568,TC04 - Team Schedule,Marco Osuna,5/8/2023 6:55 PM,,Element should be announced correctly.,,,,2 - Medium Priority,MLBAPP-576,MLBAPP/accessibility,0,,"Launch the App.

Navigate to Team Tab

Navigate through the app until reaching the ""Team schedule"" button.

Notice that the element doesn't have a role. It should let the suer know it is a ?button?     ",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 6:56 PM
C30536569,TC05 - Video tiles,Marco Osuna,5/8/2023 6:57 PM,,Element should be announced correctly.,,,,2 - Medium Priority,MLBAPP-583,MLBAPP/accessibility,0,,"Launch the App.

Navigate to Team Tab

Navigate through the app until reaching the ""Video"" buttons present under the section ""Video"".

Notice that the elements don't have any role.",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 6:57 PM
C30536570,TC06 - More from team,Marco Osuna,5/8/2023 6:57 PM,,Element should be announced correctly.,,,,2 - Medium Priority,MLBAPP-586,MLBAPP/accessibility,0,,"Launch the App with talkback.

Navigate to Team Page.

Navigate through the app until reaching the ""More from the Blue Jays"" button.

Notice that the element doesn't have a role.      ",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 6:58 PM
C30536571,TC07 - Schedule calendar,Marco Osuna,5/8/2023 6:58 PM,,Element should be announced correctly.,,,,2 - Medium Priority,MLBAPP-511,MLBAPP/accessibility,0,,"Launch the App.

Tab to Team Page

Schedule at the top showing the ""SAT 25"", ""SUN 26"" etc tabs.

Notice that the screen reader user is unable to interact correctly with the ""SAT 25"", ""SUN 26"" etc tabs. for voice over.",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 6:59 PM
C30536574,TC08 - Team menu,Marco Osuna,5/8/2023 7:03 PM,,Element should be announced correctly.,,,,2 - Medium Priority,MLBAPP-574,MLBAPP/accessibility,0,,"Launch the App.

Navigate to Team Page

Navigate to the ""Select team menu"" button.

Notice that the screen reader does not announce the current state of the button. ",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 7:04 PM
C30536576,TC09 - Team info,Marco Osuna,5/8/2023 7:07 PM,,Element should be announced correctly.,,,,2 - Medium Priority,MLBAPP-584,MLBAPP/accessibility,0,,"Launch the App.

Navigate to Team Tab

Navigate to Yankees Insider carousel

Turn on TalkBack and navigate through the app until reaching the ""Shop"", ""Tickets"" etc buttons.

Notice that the button doesn't have a role and proper label.",,,,Master,S579322,Manual,Marco Osuna,5/8/2023 7:07 PM
C30717784,TC10 - Watch tab voice over,Marco Osuna,5/25/2023 11:32 AM,,,,,,2 - Medium Priority,MLBAPP-666,MLBAPP/accessibility,0,,,"1. Enable talkback/voiceover
Expected Result:
talkback/voiceover should be enabled.
2. Focus watch tab in navbar.
Expected Result:
Announcer should say ?Watch and Listen, Tab Watch, 3 out of 5?","1. talkback/voiceover should be enabled.
2. Announcer should say ?Watch and Listen, Tab Watch, 3 out of 5?","1. Enable talkback/voiceover
2. Focus watch tab in navbar.",Master,S579322,Manual,Marco Osuna,5/25/2023 11:34 AM
C30717835,TC11 - Browse Menu Voice Over Update,Marco Osuna,5/25/2023 11:38 AM,,,,,,2 - Medium Priority,MLBAPP-656,MLBAPP/accessibility,0,,,"1. Enable voiceover/talkback.
Expected Result:
voiceover/talkback should be enabled.
2. Open MLB app, navigate to home and focus more menu.
Expected Result:
Announcer should say Browse Menu and Quick Access to Audio Broadcasts.
3. Navigate to standings and focus more menu.
Expected Result:
Announcer should say Browse Menu and Quick Access to Audio Broadcasts.
4. Navigate to news and focus more menu.
Expected Result:
Announcer should say Browse Menu and Quick Access to Audio Broadcasts.","1. voiceover/talkback should be enabled.
2. Announcer should say Browse Menu and Quick Access to Audio Broadcasts.
3. Announcer should say Browse Menu and Quick Access to Audio Broadcasts.
4. Announcer should say Browse Menu and Quick Access to Audio Broadcasts.","1. Enable voiceover/talkback.
2. Open MLB app, navigate to home and focus more menu.
3. Navigate to standings and focus more menu.
4. Navigate to news and focus more menu.",Master,S579322,Manual,Marco Osuna,5/25/2023 11:40 AM
C30717869,TC12 - Find Seats text should not be resized,Marco Osuna,5/25/2023 11:46 AM,,,,,,2 - Medium Priority,MLBAPP-639,MLBAPP/accessibility,0,,,"1. Change font size to max in device settings.
Expected Result:
Font size should be changed.
2. Open MLB app and navigate to team page. Scroll down to find seats button and validate the text is displayed as expected.
Expected Result:
Button text should not be resized.
3. Repeat step 2 with min font size.
Expected Result:
Button text should not be resized.","1. Font size should be changed.
2. Button text should not be resized.
3. Button text should not be resized.","1. Change font size to max in device settings.
2. Open MLB app and navigate to team page. Scroll down to find seats button and validate the text is displayed as expected.
3. Repeat step 2 with min font size.",Master,S579322,Manual,Marco Osuna,5/25/2023 11:48 AM
C30717870,TC13 - Find seats role,Marco Osuna,5/25/2023 11:49 AM,,,,,,2 - Medium Priority,MLBAPP-644,MLBAPP/accessibility,0,,,"1. Enable talkback/voice over.
Expected Result:
talkback/voice should be enabled.
2. Navigate to team page and focus find seats button.
Expected Result:
Announcer should say ""find seats link""","1. talkback/voice should be enabled.
2. Announcer should say ""find seats link""","1. Enable talkback/voice over.
2. Navigate to team page and focus find seats button.",Master,S579322,Manual,Marco Osuna,5/25/2023 11:50 AM
C30717871,TC14 - Scores Date picker  role,Marco Osuna,5/25/2023 11:51 AM,,,,,,2 - Medium Priority,MLBAPP-642,MLBAPP/accessibility,0,,,"1. Enable talkback/voice over.
Expected Result:
Talkback/voice over should be enabled.
2. Open MLB app, navigate to scores and focus date picker.
Expected Result:
Announcer should say ""element button"".","1. Talkback/voice over should be enabled.
2. Announcer should say ""element button"".","1. Enable talkback/voice over.
2. Open MLB app, navigate to scores and focus date picker.",Master,S579322,Manual,Marco Osuna,5/25/2023 11:53 AM
C30717872,TC15 - Team page ticket role,Marco Osuna,5/25/2023 11:54 AM,,,,,,2 - Medium Priority,MLBAPP-643,MLBAPP/accessibility,0,,,"1. Enable talkback/voiceover.
Expected Result:
Talkback/voiceover should be enabled.
2. Open MLB app, navigate to team page. Focus the tickets button under next game card.
Expected Result:
Announcer should say ""Tickets button"".","1. Talkback/voiceover should be enabled.
2. Announcer should say ""Tickets button"".","1. Enable talkback/voiceover.
2. Open MLB app, navigate to team page. Focus the tickets button under next game card.",Master,S579322,Manual,Marco Osuna,5/25/2023 11:55 AM
C30717875,"TC16 - Scores, date picker role",Marco Osuna,5/25/2023 12:01 PM,,,,,,2 - Medium Priority,MLBAPP-645,MLBAPP/accessibility,0,,,"1. Launch the App.
Expected Result:
App should be launched.
2. navigate to Scores tab
Expected Result:
Scores page should be displayed.
3. Navigate through the app until reaching the ""Date picker"" button and select it.
Expected Result:
Button should be selected.
4. Go to the ""February"" text.
Expected Result:
Announcer should say the element as plain text.","1. App should be launched.
2. Scores page should be displayed.
3. Button should be selected.
4. Announcer should say the element as plain text.","1. Launch the App.
2. navigate to Scores tab
3. Navigate through the app until reaching the ""Date picker"" button and select it.
4. Go to the ""February"" text.",Master,S579322,Manual,Marco Osuna,5/25/2023 12:03 PM
C30717876,TC17 - Browse menu roles,Marco Osuna,5/25/2023 12:04 PM,,,,,,2 - Medium Priority,MLBAPP-680,MLBAPP/accessibility,0,,,"1. Enable voiceover/talkback.
Expected Result:
Voiceover/talkback should be enabled.
2. Launch the App.
Expected Result:
App should be displayed.
3. Open Browse Menu
Expected Result:
More menu should be displayed.
4. Navigate through the app until reaching the ""Teams"", ""Standings"", ""Stats"" and ""Starting Lineups"" buttons.

Expected Result:
Element should be read as ""element button"".","1. Voiceover/talkback should be enabled.
2. App should be displayed.
3. More menu should be displayed.
4. Element should be read as ""element button"".","1. Enable voiceover/talkback.
2. Launch the App.
3. Open Browse Menu
4. Navigate through the app until reaching the ""Teams"", ""Standings"", ""Stats"" and ""Starting Lineups"" buttons.",Master,S579322,Manual,Marco Osuna,5/25/2023 12:06 PM
C30717877,TC18 - Subscription role,Marco Osuna,5/25/2023 12:07 PM,,,,,,2 - Medium Priority,MLBAPP-692,MLBAPP/accessibility,0,,,"1. Enable talkback/voiceover.
Expected Result:
Talkback/voiceover should be enabled.
2. Launch the App.

Expected Result:
App should be launched.
3. open account settings.
Expected Result:
Account settings should be displayed.
4. Navigate through the app until reaching the ""Subscriptions"" link.


Expected Result:
Announcer should read as ""element link""","1. Talkback/voiceover should be enabled.
2. App should be launched.
3. Account settings should be displayed.
4. Announcer should read as ""element link""","1. Enable talkback/voiceover.
2. Launch the App.

3. open account settings.
4. Navigate through the app until reaching the ""Subscriptions"" link.",Master,S579322,Manual,Marco Osuna,5/25/2023 12:09 PM
C30717880,TC19 - log out color contrast,Marco Osuna,5/25/2023 12:13 PM,,Make sure that the element has a contrast ratio of at least 4.5:1.,,,,2 - Medium Priority,MLBAPP-694,MLBAPP/accessibility,0,,"Launch the App.

Open Account Settings

Browse through the page/App until reaching the ""Log Out"" button.

Take a screenshot of the item, share it to the pc/mac.

Open the Colour Contrast Analyzer tool, select the dropper icon, click on the foreground section and select any pixel from the ""Log Out"" button.

Measure the contrast ratio between the text and the background color.",,,,Master,S579322,Manual,Marco Osuna,5/25/2023 12:14 PM
C30717881,TC20 - Team Page Schedule Insufficient color contrast,Marco Osuna,5/25/2023 12:15 PM,,Make sure that the element has a contrast ratio of at least 4.5:1.,,,,2 - Medium Priority,MLBAPP-636,MLBAPP/accessibility,0,,"Launch the App.

Browse through the page/App until reaching the ""Sun 26"", ""Mon 27"" etc texts.

Take a screenshot of the item, share it to the pc/mac.

Open the Colour Contrast Analyzer tool, select the dropper icon, click on the foreground section and select any pixel from the ""Sun 26"", ""Mon 27"" etc texts.

Measure the contrast ratio between the text and the background color.",,,,Master,S579322,Manual,Marco Osuna,5/25/2023 12:15 PM
C30717882,TC21 - Team Page - Insufficient color contrast,Marco Osuna,5/25/2023 12:16 PM,,Make sure that the element has a contrast ratio of at least 4.5:1.,,,,2 - Medium Priority,MLBAPP-638,MLBAPP/accessibility,0,,"Launch the App.

Browse through the page/App until reaching the ""LECOM PARK..."" text.

Take a screenshot of the item, share it to the pc/mac.

Open the Colour Contrast Analyzer tool, select the dropper icon, click on the foreground section and select any pixel from the ""LECOM PARK..."" text.

Measure the contrast ratio between the text and the background color.",,,,Master,S579322,Manual,Marco Osuna,5/25/2023 12:16 PM
C30814431,TC22 - News - Tiles controle defined,Marco Osuna,6/7/2023 11:57 AM,,"Ensure the screen reader announces the role properly as ""button"".",,,,2 - Medium Priority,LBAPP-684,MLBAPP/accessibility,0,,"Launch the App.

Go to News Page

Navigate through the app until reaching the ""These 7 players broke out in 2022. Can they do it again?"", ""MLB TV is back!...."" etc. buttons.",,,,Master,S579322,Manual,Marco Osuna,6/7/2023 11:58 AM
C30814432,TC23 - Settings - Logout control button,Marco Osuna,6/7/2023 11:59 AM,,"Ensure the screen reader announces the role properly as ""button"".",,,,2 - Medium Priority,MLBAPP-697,MLBAPP/accessibility,0,,"Launch the App.

Open Account Settings

Navigate through the app until reaching the ""Log Out"" button.

Notice that the element doesn't have a role.     ",,,,Master,S579322,Manual,Marco Osuna,6/7/2023 11:59 AM
C30814434,TC24 - Scores -  Audio control button,Marco Osuna,6/7/2023 12:02 PM,,"Ensure the screen reader announces the role properly as ""button"".",,,,2 - Medium Priority,MLBAPP-641,MLBAPP/accessibility,0,,"Launch the App.

Navigate to Scores Tab

Navigate through the app until reaching the ""Audio"" button.",,,,Master,S579322,Manual,Marco Osuna,6/7/2023 12:02 PM
C30814436,TC25 - Settings - More buttons,Marco Osuna,6/7/2023 12:05 PM,,"Ensure the screen reader announces the role properly as ""button"".",,,,2 - Medium Priority,MLBAPP-693,MLBAPP/accessibility,0,,"Launch the App.

Open Account Settings

Navigate through the app until reaching the ""Notifications"", ""My Players & Teams"", ""App Theme"", ""MLB TV Language Setting"", ""MLB TV Video Quality Setting"" and ""About MLB"" buttons.",,,,Master,S579322,Manual,Marco Osuna,6/7/2023 12:05 PM
C30814437,TC26 - Browse Menu - Teams text resize,Marco Osuna,6/7/2023 12:19 PM,,Text size should be specified in scalable pixels to allow type to be resized using accessibility features.,,,,2 - Medium Priority,MLBAPP-688,MLBAPP/accessibility,0,,"Manually enlarge the font size in the Accessibility settings.

Launch the App.

Open Browse Menu

Navigate to the ""Teams"" button and expand it.",,,,Master,S579322,Manual,Marco Osuna,6/7/2023 12:25 PM
